name,age,club,positions,nationality,rating_merged,goals_p90_merged,assists_p90_merged,xg_per_90_merged,shots_p90_merged,key_passes_p90_merged,passes_p90_merged,accurate_crosses_p90_merged,interceptions_p90_merged,tackles_p90_merged,blocks_p90_merged,dribbles_won_p90_merged,aerial_won_p90_merged,pass_success_pct_merged,dispossessed_p90_merged,turnovers_p90_merged,goals_p90_pct_merged,assists_p90_pct_merged,xg_per_90_pct_merged,key_passes_p90_pct_merged,tackles_p90_pct_merged,interceptions_p90_pct_merged,pass_success_pct_pct_merged,dribbles_won_p90_pct_merged,aerial_won_p90_pct_merged
Cacá,26,Corinthians,D(C),br,6.68892070853984,0.13449071530601,0.0168113394132513,0.0971350291176794,0.649708823206241,0.209647291506428,49.9237446434458,0.0306559718712229,0.685309306669597,1.33600703219426,0.940446104823646,0.117679375892759,2.33282056916822,88.7824430109062,0.240303263377651,0.446983847928799,0.651534120810772,0.149791968462899,0.51388354024718,0.0918438730974805,0.381490425170511,0.403405796750313,0.809193512624063,0.0824526968013903,0.842280478743444
Cadu,21,Atletico MG,FW,null,6.581,0.266798418972332,0,0.143608695652174,1.42292490118577,0.355731225296443,21.9664031620553,0,0.800395256916996,2.66798418972332,0.0889328063241107,0.978260869565217,1.77865612648221,83.4008097165992,1.51185770750988,2.04545454545455,0.85823754789272,0,0.659003831417625,0.168582375478927,0.877394636015326,0.478927203065134,0.490421455938697,0.724137931034483,0.697318007662835
Cafú,33,Kasimpasa,M(CL),pt,6.27885789576232,0.083246261626214,0.0786214693136466,0.0974468405816961,1.21940357308028,1.24869392439321,43.9524845412035,0.858669772700022,0.67059488532228,1.00974632157723,0.118703002689231,0.544183895445436,0.460937633819222,85.6459498438373,1.09607577807848,1.08682619345335,0.48142379005052,0.403280944615306,0.487278829022014,0.683982477613426,0.214284223713298,0.367087961858015,0.725891118404932,0.422470972801784,0.148552999502014
Çaglar Söyüncü,29,Fenerbahce,D(C),tr,6.85099701046338,0.0741728275360562,0.0218155375106048,0.0783699187977215,0.473397163980124,0.0861713731668889,56.3528057205187,0.0305417525148467,1.31874924251606,1.82814204338868,0.803902557265786,0.101442249424312,3.69446127742092,84.3332114670808,0.104714580050903,0.286874318264453,0.438550886970228,0.136645393273103,0.383656686670353,0.0266366288881773,0.613204258102482,0.746588649768183,0.705660061715212,0.055170275240132,0.948593679516874
Caio Alexandre,27,Bahia,DMC,br,6.59682247551624,0.0539679149656232,0.0354857523061632,0.037566104535112,0.66979357477883,0.935936717075054,67.4207115221909,0.282407445436549,0.586254199558071,2.26147742301152,0.271318147840873,0.564075604366719,0.280928872423792,90.0476504284891,0.89601524573062,1.13997979283549,0.343224252420987,0.257315758673544,0.271347605945861,0.497792141535909,0.750350342029131,0.348823339194547,0.925137034810967,0.401823509450232,0.066094229658069
Caio Henrique,28,Monaco,"D(CL),M(CL)",br,6.76477366530202,0.0246644793434985,0.230201807205986,0.0188947039881854,0.31310186277719,1.47712826290508,48.6794607309516,1.26473969078051,0.859831154891408,1.82791196912373,0.297344000974399,0.51795406621347,0.510417697525178,79.4304647332662,0.345987835235188,0.983838676035109,0.197073119247459,0.820702145791285,0.0821851348670496,0.809056929903777,0.537498042056387,0.439779612367672,0.268238034777651,0.329187088163446,0.23848284441321
Caio Paulista,27,Palmeiras,"D(L),M(LR)",br,6.68567656592592,0.0467312609602931,0.0767098057272736,0.040934115779883,1.45131425548382,1.01045330302822,43.2211260568417,0.423226514357372,0.691269973450374,1.6937877793344,0.126967954307212,2.47587510899062,0.757399116318713,85.788144450824,1.48481968787045,2.34714371087359,0.322237713029365,0.464434952270361,0.331789478595477,0.522131326059745,0.523172585640468,0.368746794353602,0.71557176845476,0.926455994415046,0.331881709353724
Caíque Gonçalves,30,Juventude,DMC,null,6.60400211943865,0,0.0274742047744063,0.00934562549606203,0.234904450821173,0.442334696867941,45.6552597838696,0.0233530740582453,1.05913059405336,2.84083277367361,0.497283106416753,0.664875755540631,0.903901337077966,89.0680112781736,0.520636180474998,0.689602539837597,0,0.26716823695309,0.0277316993582208,0.234927946499615,0.923817039074129,0.666346762145342,0.822463420150819,0.547122723956706,0.417414123148625
Caleb Ekuban,31,Genoa,"AM(CLR),FW",gh,6.37296402010478,0.168607682948027,0.0938640709195202,0.109758386928559,2.06153311315835,0.556231531374935,7.19624543716322,0,0.0347644707109334,0.278115765687467,0.1042934121328,0.347644707109334,2.21102033721537,68.9305202092009,0.590996002085868,1.91204588910134,0.595670335169841,0.567861893182844,0.342627902311049,0.308897694311516,0.0355054821047719,0.0142021928419088,0.0645622666087861,0.27871803452246,0.789595512474928
Caleb Okoli,24,Leicester,D(C),ng,6.56368120623823,0.0317702618899967,0.0291942947097267,0.0495260602013071,0.418165338930497,0.1803177026189,51.6309688498784,0,1.28025568859419,1.803177026189,1.03124552783476,0.04121547488432,2.87993130754186,82.6703454010664,0.176024423985117,0.80885369460478,0.215861667451703,0.238407463031534,0.279458397646923,0.0843543589770698,0.647024179515693,0.791058707659882,0.580743309480155,0.0348522003323677,0.843400156288445
Caleb Taylor,23,Millwall,D(C),gb-eng,7.20818181818182,0.158543746330006,0.105695830886671,0.156741632413388,1.47974163241339,0.264239577216676,37.0992366412214,0,2.06106870229008,1.32119788608338,0.739870816206694,0.264239577216676,5.33763945977686,78.0626780626781,0.0528479154433353,1.16265413975338,0.70404984423676,0.666666666666667,0.663551401869159,0.109034267912773,0.426791277258567,0.990654205607477,0.451713395638629,0.258566978193146,0.968847352024922
Calebe,25,Fortaleza,M(CR),br,6.70689655172414,0.121130551816958,0.302826379542396,0.192379542395693,2.36204576043069,1.7563930013459,28.1628532974428,0.847913862718708,0.363391655450875,1.02960969044415,0.0605652759084791,2.54374158815612,0.121130551816958,83.2258064516129,1.7563930013459,1.99865410497981,0.618556701030928,0.979381443298969,0.711340206185567,0.824742268041237,0.164948453608247,0.195876288659794,0.582474226804124,0.927835051546392,0.00515463917525773
Calegari,23,Eyupspor,"D(R),M(R)",br,6.682867718056,0,0.0552898983861327,0.0112967722653915,0.334728033472803,0.702331141661686,37.5762104004782,0.301852958756724,0.907053197848177,2.4566646742379,0.351165570830843,0.726240286909743,0.621637776449492,82.5321195717975,0.400478182904961,0.884638374178123,0,0.391211370449839,0.0977840861671931,0.378500969312137,0.853615193272501,0.480783600539962,0.53299093928916,0.54032926956946,0.257493037295744
Callum Brittain,27,Middlesbrough,"D(LR),M(CLR)",gb-eng,6.90167317139841,0.023094688221709,0.129907621247113,0.0440181389530408,0.805427251732102,1.13741339491917,46.3572940723634,0.884334103156274,0.996439568899153,1.98518090839107,0.333429561200924,1.43668206312548,1.29474595842956,79.3066016188947,0.840069284064665,1.33949191685912,0.16856799093002,0.713146777516045,0.291078588173275,0.653879307203623,0.715292133722262,0.586457101716227,0.530353703534379,0.880819457906444,0.48002736563608
Callum Doyle,22,Wrexham,D(CL),gb-eng,6.81891369114896,0.0344795139262286,0.0992042155070438,0.0477514652113131,0.594015485536079,0.538969244004732,63.5856678137434,0.145176900742015,1.36889719324659,1.81047693300355,0.610952790622648,0.556511452844392,2.21152812130337,80.0935137595029,0.405285514571459,0.85291429185934,0.23395020637563,0.558189105365336,0.263870448365719,0.301126203824266,0.615548252516841,0.844447065215643,0.55298259095574,0.495018048877609,0.705686259740679
Callum Elder,31,Derby,"D(L),M(L)",au,6.73744105751954,0.0139855793137742,0.142652909000497,0.00954480824216807,0.290200770760816,1.3258329189458,34.0087332173048,1.45519952759821,1.12513985579314,1.765679388364,0.462922675285927,0.349639482844356,2.53908192441571,71.2152721779885,0.574108030830433,1.19157135753357,0.105196826333669,0.739847833988484,0.1039175384623,0.789604171605552,0.628816445863454,0.681620557724715,0.219376011189944,0.309643998751883,0.746088157262801
Callum Hendry,28,St. Johnstone,"AM(C),FW",gb-sct,6.97866666666667,0.542168674698795,0,null,1.93631669535284,0.542168674698795,22.1514629948365,0.154905335628227,0.387263339070568,1.1617900172117,0.0774526678141136,1.62650602409639,3.79518072289157,58.041958041958,1.78141135972461,4.10499139414802,0.96551724137931,0,0,0.293103448275862,0.327586206896552,0.137931034482759,0.0344827586206897,0.931034482758621,0.844827586206897
Callum Hudson-Odoi,25,Nottingham Forest,"M(CLR),FW",gb-eng,6.74302284150365,0.225388964163902,0.0925103957389151,0.152126113161706,1.61388590384526,1.90655515581928,31.735270756436,0.620660655048358,0.404522730458347,0.874643741531561,0.045414194271831,1.67107414848386,0.15390365836565,87.7972501229451,1.25561837125637,1.81909078166612,0.74699495847367,0.552305364246868,0.640807924562771,0.901942369024556,0.149923872297244,0.203372444663736,0.792861335302491,0.900846151072136,0.0229669494058159
Callum Jones,24,Dundee FC,M(C),gb-wls,6.30541666666667,0.0808625336927224,0,0.116102425876011,1.13207547169811,0.646900269541779,32.5067385444744,0.242587601078167,0.485175202156334,1.77897574123989,0.485175202156334,0.242587601078167,1.13207547169811,79.3532338308458,0.808625336927224,1.13207547169811,0.503496503496504,0,0.552447552447552,0.377622377622378,0.678321678321678,0.258741258741259,0.517482517482518,0.258741258741259,0.398601398601399
Callum Lang,27,Portsmouth,"AM(CLR),FW",gb-eng,6.57157688826147,0.210459389850965,0.10474476545578,0.200157548196601,2.20933866396543,0.838927982585644,13.9194154983459,0.463592573035766,0.477170598187441,1.17837861137752,0.0882571634858886,1.05132709031542,1.13958425380131,71.8193383070446,1.69046413138356,3.43621022231322,0.633419463492581,0.652898282015287,0.513107319066669,0.545018510045292,0.314471989646912,0.249711344814924,0.274265639167469,0.762421031825452,0.398209097611123
Callum McGregor,32,Celtic,M(CR),gb-sct,7.09706704676862,0.134467974535533,0.0908854689548466,0.0467392077196547,1.25007381860701,1.25113680654801,78.8561659206066,0.12383809512561,0.830725075885528,1.37497490167362,0.226947925401869,0.729741221491254,0.520332597115759,92.8234766598239,0.572419006224385,1.05342104952343,0.555795907209283,0.582323833831555,0.250516617940463,0.679008233271002,0.438693906810015,0.559094166961424,0.991333908999077,0.626067912985324,0.104448882180049
Callum O'Hare,27,Sheff Utd,"AM(CLR),FW",gb-eng,6.68784245506266,0.172789539227895,0.172270651722707,0.17399797633873,1.72063096720631,1.5997301784973,36.1000415110004,0.218451639684516,0.374636778746368,1.49491490244915,0.0347654628476546,0.846305520963055,0.454545454545455,80.4539305876903,1.63138231631382,2.98204649232046,0.653897318235073,0.846884569615701,0.651435148456459,0.859699464351731,0.504799003343254,0.190944807415273,0.584426360508402,0.651405529787394,0.109414511856528
Callum Slattery,27,Motherwell,M(CLR),gb-eng,6.72219936492535,0.115816866367354,0.144127655923818,0.0890177013926621,1.69864737338786,1.23881151877377,38.3885727358518,0.644284938088021,0.71634876604993,1.76384797963911,0.337155766536075,0.950556206926135,1.0800995167148,74.6759924835791,1.61028339386314,2.60201893105322,0.542731028344685,0.451327789799007,0.362138588102583,0.657641944910164,0.626419160721993,0.453184344772143,0.489679124213346,0.760738275633034,0.285702788809327
Callum Styles,25,WBA,"D(L),M(CLR)",hu,6.66214796060332,0.0581429842776624,0.0486502521506971,0.0308552358350638,0.951646395728271,0.859685553248294,41.5146840700089,0.477009789380006,1.25660041530703,2.3156333432216,0.184514980717888,0.621773954316227,1.44645505784634,80.2183252167681,0.884603975081578,1.61969741916345,0.358883706054047,0.387717033506099,0.264531764596865,0.528149584518959,0.8471372656568,0.741187085479167,0.613226922813177,0.51657926811193,0.482163731482051
Callum Wilson,34,West Ham,FW,gb-eng,6.6628687499487,0.682838828541819,0.123210378843127,0.716509000882816,3.04226000844432,0.802594710781868,11.5575941350324,0.0518174490461751,0.162361340344682,0.413388093501708,0.0713929297969524,0.847503166621886,1.2113768088128,65.6154843042901,1.88154914981,3.81606724753387,0.982197921353466,0.58100123613174,0.985581428132388,0.475166396031937,0.0226444682117328,0.059196832790262,0.0347109482461107,0.589049834716585,0.496353209275807
Calvin Bassey,26,Fulham,D(CL),ng,6.56936289923989,0.0354382466324139,0.0280076465320691,0.0266947738112628,0.377817435871381,0.266358434366208,64.1518001740158,0.170332217684828,0.807649072445175,1.81992543996139,0.519570422401036,0.429831636573795,1.4083845113269,88.1951420317455,0.398966066926208,0.884241411941038,0.272689425789315,0.160503040284591,0.161528917328262,0.126297607293944,0.60677848260185,0.493053925045552,0.844208825253675,0.364182632916099,0.5799155832321
Calvin Miller,28,Falkirk,AM(CLR),gb-sct,6.78178571428571,0.172248803827751,0.258373205741627,0.248051196172249,2.45454545454545,1.98086124401914,23.2535885167464,1.67942583732057,0.732057416267943,0.904306220095694,0.172248803827751,1.16267942583732,0.645933014354067,77.962962962963,1.80861244019139,2.79904306220096,0.699300699300699,0.951048951048951,0.769230769230769,0.909090909090909,0.167832167832168,0.475524475524476,0.412587412587413,0.811188811188811,0.188811188811189
Calvin Stengs,27,Feyenoord,M(CR),nl,7.0259228698648,0.158408224638948,0.337797671084379,0.160267160891003,1.76661887610589,2.54082596076511,37.7861314123859,1.20956743714376,0.376612931426373,1.42042871629891,0.0535021156065322,1.63863342308634,0.349337343077945,80.3822044509819,1.93027240619645,2.59013183201035,0.571811669849853,0.876085747213176,0.569039619761036,0.971511011220119,0.346987335702006,0.178114203088951,0.534478646758459,0.874887645121015,0.130084017989494
Calvin Twigt,23,FC Volendam,DMC,nl,6.6372618538224,0.0812415868239766,0.0484598938950036,0.0517608678438514,0.629978620635046,1.21149734737509,34.3651912265421,0.647082112597989,1.14735925251406,2.10230422044501,0.340644548261937,0.649932694591812,1.22289967535038,79.2187629546745,0.917887402011244,1.37255523002613,0.394185079824134,0.217372257867156,0.324040922720778,0.575132902735726,0.751757087691018,0.698079130900299,0.431455879106872,0.489254076151041,0.538826553389474
Calvin Verdonk,28,NEC Nijmegen,D(CL),nl,6.88907963780768,0.0451706059038368,0.0646287130624126,0.036077971415114,0.772764827154869,0.956226980364299,61.7106919210248,0.548301662432727,1.31203236840683,3.20989274876649,0.412789844721216,0.584438147155796,1.06880602892463,79.8354988336798,0.353025658448448,0.833223945826159,0.240519864736159,0.375360044960937,0.191802112030186,0.45945609485798,0.951854265861687,0.80727827221847,0.464721097583701,0.411887580642974,0.45839637296267
Cameron Archer,24,Southampton,"AM(C),FW",gb-eng,6.54354792287217,0.314270410580746,0.10382975216827,0.242514874024021,2.13870748439464,0.958571104839208,16.8528666488123,0.0417173111390371,0.096413341299108,0.711975443439567,0.0889969304299458,1.21721843390124,0.371747594816753,80.9154768749374,1.83926989555221,3.0082816588039,0.789016941241673,0.388729077583518,0.608243255651595,0.534922017531355,0.0934689507166148,0.0189761098765464,0.507747391390333,0.77531573795809,0.132223988861194
Cameron Brannagan,29,Oxford,M(C),gb-eng,6.65746862358749,0.128994846770752,0.086653026838368,0.0623997308504469,1.67004015361218,0.932504731999256,37.9776583988884,0.554382433068196,0.834035383319292,1.69958095821617,0.431295747218241,0.195954003873128,0.176260134137135,81.4411021597325,0.443112069059837,0.658759942668957,0.631187745925442,0.565494732914995,0.358767005289063,0.580506429561851,0.615511512556604,0.531057075419128,0.631013436746574,0.186336553530374,0.0259203760281637
Cameron Burgess,30,Swansea,D(CL),au,6.91770639622348,0.0186288569865606,0.0319351834055325,0.0640455445983707,0.588139627718556,0.292073864896432,63.3447669175156,0,1.24014962224818,0.904164880169138,0.90815677809483,0.00931442849328031,3.73375519316351,81.6762804173405,0.0851604890814199,0.234856661294853,0.133074633196582,0.207043786574222,0.367522616486328,0.136797545060141,0.192640337923581,0.764780654138366,0.54696151709532,0.00122086819446406,0.926968216031014
Cameron Carter-Vickers,28,Celtic,D(C),us,7.21161453648098,0.0525560706226705,0.0181675305856145,0.0319174314572234,0.538537513787858,0.307550339199331,98.945562292281,0.00908376529280724,1.03879344527031,0.771471209510558,0.389304226834596,0.218659207405432,4.1882646403622,92.2913330202356,0.154424009977723,0.279650202942852,0.303750745004308,0.149820549944381,0.181168958077485,0.117946799017401,0.120341997628253,0.684235701486352,0.982558996619318,0.163903705440811,0.921585730495815
Cameron Congreve,22,Dundee FC,AM(CLR),gb-wls,6.74083333333333,0.050055617352614,0.350389321468298,0.136546718576196,1.8020022246941,2.05228031145717,21.5739710789766,1.25139043381535,0.100111234705228,1.20133481646274,0.050055617352614,1.95216907675195,0.400444938820912,78.6542923433875,1.40155728587319,2.5027808676307,0.391608391608392,0.986013986013986,0.601398601398601,0.93006993006993,0.412587412587413,0.041958041958042,0.461538461538462,0.958041958041958,0.0559440559440559
Cameron Devlin,27,Hearts,DMC,au,6.92160269478481,0.0416877873136285,0.0605652759084791,0.0558582527835556,0.79757389313244,0.747233923546171,53.2376640855779,0.0841621366520424,1.88696229746028,4.0146125745049,0.127423048015242,0.545874045201098,1.02960969044415,84.2428800392946,0.987921903130517,1.66357868242121,0.275507534401418,0.331922834939496,0.288842996738816,0.434601843525024,0.984072987691094,0.928097445951263,0.851149592533665,0.487200332233609,0.298670261352244
Cameron Pring,28,Bristol City,"D(CL),M(L)",gb-eng,6.80420308149546,0.0171753610519447,0.114133044409697,0.0145968961229239,0.405006094482954,0.79560704743847,42.037527240492,0.366777065044754,1.22166681030768,2.41618546927519,0.491436943647579,1.01223821425493,2.48488691348297,71.1472413663828,0.852673569643319,1.5358097043868,0.153707687250367,0.631259019871054,0.117736883810773,0.470523974579479,0.84300940867602,0.726655753284564,0.16367811933495,0.707422384831051,0.774839046919416
Cameron Puertas,27,Werder Bremen,AM(C),ch,7.18765849999369,0.124150018663075,0.347620052256609,0.170542251578247,2.6495074571155,2.52681802690729,38.5843652120288,1.48687904704718,0.763887761891624,3.05116928220192,0.112465311024197,1.61102906571025,0.556484201301547,78.7734359711958,2.32963858550123,3.34620815008358,0.461959973837728,0.669582433989516,0.652052573695902,0.84296986961878,0.917234385868666,0.399286301483281,0.437255962534649,0.770083127687758,0.224636408033521
Camiel Neghli,24,Millwall,AM(CLR),nl,6.63157940832375,0.222613377510872,0.0766204183060675,0.170031372955063,1.75295092151584,1.33775108718161,31.7570925657486,0.930834541312901,0.787947815282667,1.59039138538,0.173949057775937,0.993994615862497,0.834541312901222,74.1419811106346,1.13481051977635,2.46117208531787,0.738800881744298,0.463929732486105,0.650987814687689,0.711760325652654,0.55409107783038,0.453243940429562,0.226541819748456,0.721406175359556,0.279386772155332
Camilo,27,Cuiaba,"DMC,M(R)",null,6.45118200721007,0,0,0.00166654954321855,0.801582694246692,0.398728955971768,35.2283907238229,0.125118396529072,1.7901555195698,2.19988389501665,0.313483455039873,0.496348803813132,0.922576308472608,81.7259072613651,0.79333312964038,1.60591524336216,0,0,0.333110275745041,0.164049945900706,0.667867337949474,0.888742103677014,0.420014677856527,0.274510594446798,0.469169701303099
Cammy Kerr,30,Dundee FC,D(LR),null,6.788,0,0.0333827893175074,null,0.400593471810089,0.534124629080119,27.6743323442136,0.400593471810089,1.63575667655786,2.10311572700297,0.634272997032641,0.467359050445104,2.33679525222552,53.6791314837153,0.367210682492582,1.26854599406528,0,0.344827586206897,0,0.275862068965517,0.913793103448276,0.948275862068966,0,0.431034482758621,0.655172413793103
Camutanga,32,Vitoria,D(C),br,6.59933333333333,0,0,0.0215261464199517,0.579243765084473,0,26.5004022526146,0,0.941271118262269,1.08608205953339,0.289621882542237,0.0724054706355591,2.09975864843121,85.5191256830601,0.217216411906677,0.579243765084473,0,0,0.12540192926045,0,0.273311897106109,0.652733118971061,0.585209003215434,0.0610932475884244,0.784565916398714
Can Bozdogan,24,FC Utrecht,M(C),de,6.68282675469132,0.100371337181514,0.131254825545057,0.0643472921798596,1.65447259090408,0.955182175815287,42.4206772307805,0.64524431045259,0.956285157542557,2.46737012390161,0.163241295635869,1.45372991654105,0.885694326997316,82.9632380539865,0.991580572815177,2.23794992462958,0.446248327390191,0.508587381093742,0.355746120353653,0.460039591652368,0.879871673524034,0.574898864854473,0.650315561600101,0.796070959649582,0.380162161427318
Can Keles,24,Fatih Karagumruk,AM(LR),at,6.58771428571429,0.197802197802198,0.118681318681319,0.173112527472527,2.21538461538462,1.06813186813187,21.0065934065934,0.87032967032967,0.474725274725275,0.712087912087912,0,1.10769230769231,0.474725274725275,73.2580037664783,1.06813186813187,2.33406593406593,0.744186046511628,0.656976744186046,0.726744186046512,0.616279069767442,0.0930232558139535,0.203488372093023,0.145348837209302,0.709302325581395,0.145348837209302
Carl Starfelt,30,Celta Vigo,D(C),se,6.89467336345341,0.0345892794987818,0.0123999303863557,0.0378832231117299,0.45292377305952,0.177514792899408,69.356726418378,0,1.28437173686042,1.3600765750087,0.67024886877828,0.064610163592064,3.13391924817264,92.0906573858948,0.073746954403063,0.32761921336582,0.245359712233249,0.116341931490794,0.241842358918435,0.0653542312171578,0.402497219030472,0.841887904615875,0.956199541725165,0.0410403137401884,0.901823000206776
Carlens Arcus,29,Angers,D(R),ht,6.65879944911363,0.00764649998841439,0.115392636188799,0.00461702620664087,0.400398544847881,0.919665407697477,44.5617165233913,0.694441226220544,1.70238895196608,2.10695831498946,0.165442454294784,0.412215863011794,1.25958708900063,84.6312851863328,0.44697268114095,0.845285816901082,0.0447573910193161,0.578317168106315,0.0442408276175268,0.508514252354222,0.696907689748068,0.877565626518209,0.637959108863985,0.29590496580263,0.604642845783479
Carles Aleñá,28,Deportivo Alaves,AM(CLR),es,6.41953097967306,0.0373151908634321,0.140780038257494,0.101398728897114,1.41628110777117,1.23622878822035,34.5046132970523,0.94553562303249,0.362192202226879,1.44818168177855,0.0911351776856898,0.779182936490966,0.701355973728598,81.4420648450775,1.32951676537893,1.82883577039415,0.263510024455936,0.685422701741273,0.548601265631702,0.674509379926605,0.436024064957323,0.188442388912871,0.456413614673098,0.573242206552615,0.287813319055128
Carlo Holse,26,Samsunspor,M(CR),dk,6.75607686877536,0.212111821503132,0.0704592901878914,0.257817295146138,1.91634590292276,1.2073492954071,32.2703549060543,0.237066153444676,0.684042275574113,2.07414535490605,0.0352296450939457,0.442572416492693,1.07156837160752,80.7828244949802,0.805144180584551,1.57285686325678,0.771030312832112,0.452202494605753,0.818467024355442,0.676828404977492,0.780103349140807,0.391721271555412,0.459661991725803,0.367171348290273,0.480123676748265
Carlos Álvarez,22,Levante,AM(CR),es,6.4908,0.155172413793103,0.0517241379310345,0.141696160267112,1.29310344827586,1.84018567639257,30.5868700265252,0.447612732095491,0.646551724137931,1.09416445623342,0.0497347480106101,0.895225464190981,0.155172413793103,80.2698145025295,1.59151193633952,2.78514588859416,0.703862660944206,0.386266094420601,0.669527896995708,0.88412017167382,0.227467811158798,0.386266094420601,0.309012875536481,0.71244635193133,0.0386266094420601
Carlos Augusto,27,Inter,"D(CL),M(L)",br,6.77663745360984,0.116082019996611,0.127944416200644,0.121300796475174,1.21843755295713,0.76681918318929,50.0525334689036,0.393153702762244,0.644805965090663,1.86578546009151,0.331299779698356,0.635485510930351,2.79528893407897,87.1918958089371,0.715980342314862,1.1481104897475,0.518380210874125,0.718862866971612,0.576272450790908,0.429085779201853,0.674729578760853,0.436925904401841,0.765647262168435,0.511980819438879,0.858837433880067
Carlos Baleba,22,Brighton,DMC,cm,6.5947109751286,0.0512539920048239,0.017084664001608,0.086023494204614,1.34868347589164,0.551734149228398,44.1206422940349,0.0512539920048239,1.5215400763785,2.47526631976238,0.346718181209103,0.89945731067289,1.35973825848092,88.156063866969,1.20396632199567,1.41400719119191,0.294910978253108,0.160860533592605,0.446157888509043,0.317184497512693,0.818174594321303,0.920097060288493,0.756687378699199,0.667509555664208,0.595632143275147
Carlos Cuesta,26,Vasco da Gama,D(C),co,6.70406972669605,0.0438458231838372,0,0.0372350766585471,0.450494340163347,0.140994411806849,54.1470124659693,0,1.38587190141854,1.57930935664135,0.328413812867173,0.288006877776186,1.77274681186416,88.4371014055975,0.256197162917323,0.501217939532884,0.294856129395439,0,0.300444938534919,0.0527287140549409,0.421482634144909,0.704492468130296,0.915299247134436,0.184136930201453,0.698798335593946
Carlos Domínguez,25,Celta Vigo,D(C),es,6.48447507701059,0,0,0.015176317141615,0.257894944863839,0.161851310224892,60.0717362950081,0.0302359590530019,1.1276234140943,1.81593612900676,0.754120390498399,0.13161535117189,2.12007430536342,83.6624789248671,0.0604719181060037,0.691869886565748,0,0,0.0837887745169423,0.0735991404355349,0.621847688055086,0.744263301576593,0.582553850641597,0.0808421669543875,0.81112129233136
Carlos Eduardo,29,Alanyaspor,"AM(CLR),FW",br,6.44756053864811,0.183484310304966,0.037831816557725,0.198208453309233,1.80079446814771,1.02335063788646,18.6964837428277,0.177809537821308,0.522079068496606,1.66649151936779,0.037831816557725,1.51894743479266,1.33735471531558,68.0910484699884,1.70054015426974,3.35000735618655,0.72975252759276,0.267990030778676,0.790632727356265,0.54242487796578,0.560311510740223,0.207937015049036,0.0397194597827315,0.813378821938087,0.585556227496627
Carlos Forbs,21,Club Brugge,AM(LR),pt,7.0104347826087,0.157710280373832,0.315420560747664,0.152726635514019,1.57710280373832,2.10280373831776,37.6401869158879,1.05140186915888,0.525700934579439,1.10397196261682,0.0525700934579439,1.78738317757009,0.157710280373832,82.6815642458101,1.15654205607477,2.83878504672897,0.658031088082902,0.979274611398964,0.663212435233161,0.932642487046632,0.274611398963731,0.259067357512953,0.658031088082902,0.963730569948187,0.0259067357512953
Carlos Mané,31,Kayserispor,"M(LR),FW",gw,6.52958242012438,0.188611522786217,0.131298629121897,0.203462022971471,1.30048165987403,1.21711745090774,29.4223555020378,0.73152093367914,0.99724434975917,2.02679233049278,0.0937847350870693,1.22441181919229,0.758614301593183,76.0212112962723,0.902417562060022,1.59121433864394,0.590905269304725,0.641012616125933,0.735815059311987,0.651522192427485,0.722401633886387,0.578495744084919,0.230757596007937,0.755883469293694,0.312373219337647
Carlos Martín,23,Deportivo Alaves,AM(L),es,6.44307692307692,0.134730538922156,0.134730538922156,0.164351047904192,1.75149700598802,0.875748502994012,25.059880239521,0.336826347305389,0.336826347305389,2.89670658682635,0.0673652694610778,0.606287425149701,1.07784431137725,68.2795698924731,1.27994011976048,2.15568862275449,0.643410852713178,0.724806201550388,0.686046511627907,0.531007751937985,0.949612403100775,0.170542635658915,0.0503875968992248,0.488372093023256,0.531007751937985
Carlos Ponck,35,Moreirense,D(C),cv,6.64508403464971,0,0.0186453971025645,0.0170030039806443,0.623288988857156,0.0865679151190494,53.0861091791586,0,1.2146144398242,1.3438004054634,1.03748316734984,0.117199638930405,2.24410672270151,88.2038196684935,0.234399277860811,0.435503203752756,0,0.119105510801727,0.162766840002624,0.035443923358019,0.383008419580848,0.684277753559313,0.877522966505674,0.0633023208555403,0.852967889112504
Carlos Protesoni,27,Deportivo Alaves,DMC,uy,6.57827586206897,0.240641711229947,0.0802139037433155,0.0903770053475936,1.12299465240642,0.481283422459893,36.1764705882353,0,1.52406417112299,4.49197860962567,0.401069518716578,0.160427807486631,2.80748663101604,70.509977827051,0.401069518716578,0.882352941176471,0.808035714285714,0.513392857142857,0.549107142857143,0.272321428571429,1,0.9375,0.0892857142857143,0.120535714285714,0.897321428571429
Carlos Romero,24,Espanyol,D(L),es,6.79820008595662,0.121752957789935,0.0608764788949673,0.0907592471727444,0.953731502687821,0.865086805349535,27.3260629650287,0.583132587309687,1.16412915781604,2.77788985273351,0.443223486691429,0.976159679122809,0.443223486691429,76.8719572873698,0.620512881368,1.34675859450094,0.605329747060036,0.43831675434991,0.517819810573212,0.539926003279533,0.921317441182914,0.775084011080312,0.208100570854721,0.704477503771011,0.179908271788813
Carlos Soler,29,Real Sociedad,M(CLR),es,6.5618194498574,0.189197187554213,0.135009643545968,0.17178516832835,1.35836233200331,1.5732756421377,42.575796230343,0.821079056667313,0.479421999530579,1.29866419029931,0.312267202759381,0.50789342095864,0.439010949761718,85.093552912193,0.750359719571806,1.03415550090313,0.681981588949394,0.689631945072846,0.67959104614341,0.800419064487563,0.341012398062524,0.259414633178549,0.676678177908694,0.371789404005915,0.166568116873957
